,faction,guild_name,guild_rank,id,level,playable_class,playable_race,player,realm,realm_id
0,Alliance,nastylittlepocketses,1.0,102773918.0,93.0,3.0,3.0,Tagaste,scarlet-crusade,126.0
1,Alliance,nastylittlepocketses,1.0,103296415.0,102.0,9.0,7.0,Weecurse,scarlet-crusade,126.0
2,Alliance,nastylittlepocketses,1.0,103379436.0,111.0,10.0,25.0,Tsaoping,scarlet-crusade,126.0
3,Alliance,nastylittlepocketses,1.0,103379651.0,111.0,5.0,1.0,Jedric,scarlet-crusade,126.0
4,Alliance,nastylittlepocketses,1.0,103386284.0,117.0,8.0,4.0,Tagdane,scarlet-crusade,126.0
5,Alliance,nastylittlepocketses,1.0,103389714.0,120.0,2.0,1.0,Ieuan,scarlet-crusade,126.0
6,Alliance,nastylittlepocketses,1.0,103608224.0,120.0,4.0,4.0,Syllara,scarlet-crusade,126.0
7,Alliance,nastylittlepocketses,1.0,103610007.0,120.0,11.0,4.0,Laella,scarlet-crusade,126.0
8,Alliance,nastylittlepocketses,1.0,103645225.0,120.0,9.0,7.0,Buttons,scarlet-crusade,126.0
9,Alliance,nastylittlepocketses,1.0,103645430.0,120.0,7.0,11.0,Renea,scarlet-crusade,126.0
10,Alliance,nastylittlepocketses,1.0,103645512.0,120.0,5.0,1.0,Kaelle,scarlet-crusade,126.0
11,Alliance,nastylittlepocketses,1.0,103645716.0,120.0,10.0,25.0,Mingtsao,scarlet-crusade,126.0
12,Alliance,nastylittlepocketses,1.0,103646933.0,120.0,2.0,34.0,Neve,scarlet-crusade,126.0
13,Alliance,nastylittlepocketses,1.0,103657694.0,120.0,1.0,22.0,Ruffa,scarlet-crusade,126.0
14,Alliance,nastylittlepocketses,1.0,104092452.0,102.0,7.0,3.0,Thorín,scarlet-crusade,126.0
15,Alliance,nastylittlepocketses,1.0,114935549.0,100.0,6.0,11.0,Phagein,scarlet-crusade,126.0
16,Alliance,nastylittlepocketses,1.0,130178634.0,100.0,12.0,4.0,Abraxás,scarlet-crusade,126.0
17,Alliance,nastylittlepocketses,1.0,139286405.0,33.0,10.0,29.0,Heda,scarlet-crusade,126.0
18,Alliance,nastylittlepocketses,0.0,142367289.0,120.0,3.0,1.0,Talaán,scarlet-crusade,126.0
19,Alliance,nastylittlepocketses,1.0,142370244.0,120.0,8.0,7.0,Shorthôp,scarlet-crusade,126.0
20,Alliance,nastylittlepocketses,1.0,142373033.0,120.0,12.0,4.0,Illani,scarlet-crusade,126.0
21,Alliance,nastylittlepocketses,1.0,142381723.0,120.0,1.0,7.0,Jayneway,scarlet-crusade,126.0
22,Alliance,nastylittlepocketses,1.0,142716441.0,120.0,10.0,37.0,Weefoo,scarlet-crusade,126.0
23,Alliance,nastylittlepocketses,1.0,149320079.0,34.0,9.0,37.0,Hotstuffs,scarlet-crusade,126.0
24,Alliance,nastylittlepocketses,1.0,149344756.0,27.0,4.0,34.0,Ownit,scarlet-crusade,126.0
25,Alliance,nastylittlepocketses,1.0,151720995.0,34.0,3.0,37.0,Sprockéts,scarlet-crusade,126.0
26,Alliance,darkwind,4.0,107528414.0,120.0,1.0,4.0,Katastros,wyrmrest-accord,1369.0
27,Alliance,darkwind,4.0,107529664.0,105.0,7.0,11.0,Pi,wyrmrest-accord,1369.0
28,Alliance,darkwind,6.0,107554135.0,120.0,6.0,7.0,Sydgette,wyrmrest-accord,1369.0
29,Alliance,darkwind,7.0,107554274.0,120.0,3.0,7.0,Madgette,wyrmrest-accord,1369.0
30,Alliance,darkwind,6.0,107554320.0,120.0,2.0,1.0,Dylaria,wyrmrest-accord,1369.0
31,Alliance,darkwind,7.0,107554747.0,120.0,8.0,7.0,Pydgette,wyrmrest-accord,1369.0
32,Alliance,darkwind,7.0,107554794.0,120.0,9.0,7.0,Kwidgette,wyrmrest-accord,1369.0
33,Alliance,darkwind,6.0,107555886.0,120.0,4.0,7.0,Adgette,wyrmrest-accord,1369.0
34,Alliance,darkwind,4.0,107556533.0,120.0,11.0,4.0,Dylia,wyrmrest-accord,1369.0
35,Alliance,darkwind,6.0,107648057.0,110.0,8.0,7.0,Sparkleigh,wyrmrest-accord,1369.0
36,Alliance,darkwind,6.0,107650518.0,102.0,4.0,7.0,Vhati,wyrmrest-accord,1369.0
37,Alliance,darkwind,4.0,107656003.0,120.0,11.0,4.0,Fawna,wyrmrest-accord,1369.0
38,Alliance,darkwind,6.0,107699747.0,90.0,2.0,11.0,Volun,wyrmrest-accord,1369.0
39,Alliance,darkwind,6.0,107710273.0,120.0,4.0,1.0,Blend,wyrmrest-accord,1369.0
40,Alliance,darkwind,6.0,107723173.0,120.0,6.0,1.0,Varrus,wyrmrest-accord,1369.0
41,Alliance,darkwind,7.0,107724946.0,120.0,2.0,1.0,Bazkoare,wyrmrest-accord,1369.0
42,Alliance,darkwind,4.0,107731324.0,111.0,3.0,4.0,Willowend,wyrmrest-accord,1369.0
43,Alliance,darkwind,6.0,107749578.0,120.0,3.0,3.0,Larrity,wyrmrest-accord,1369.0
44,Alliance,darkwind,6.0,107869561.0,120.0,11.0,4.0,Eiaden,wyrmrest-accord,1369.0
45,Alliance,darkwind,6.0,107889056.0,90.0,2.0,3.0,Verseys,wyrmrest-accord,1369.0
46,Alliance,darkwind,6.0,107923665.0,120.0,7.0,25.0,Deevah,wyrmrest-accord,1369.0
47,Alliance,darkwind,6.0,107948219.0,111.0,1.0,3.0,Bronzebottom,wyrmrest-accord,1369.0
48,Alliance,darkwind,6.0,108056619.0,110.0,9.0,7.0,Tayranna,wyrmrest-accord,1369.0
49,Alliance,darkwind,6.0,108066591.0,120.0,8.0,1.0,Kalistra,wyrmrest-accord,1369.0
50,Alliance,darkwind,6.0,108100948.0,120.0,3.0,29.0,Gryymshot,wyrmrest-accord,1369.0
51,Alliance,darkwind,6.0,108102728.0,120.0,6.0,1.0,Morrell,wyrmrest-accord,1369.0
52,Alliance,darkwind,6.0,108256316.0,116.0,9.0,1.0,Kalestra,wyrmrest-accord,1369.0
53,Alliance,darkwind,4.0,108266124.0,110.0,5.0,4.0,Andorion,wyrmrest-accord,1369.0
54,Alliance,darkwind,6.0,108291664.0,120.0,1.0,25.0,Gout,wyrmrest-accord,1369.0
55,Alliance,darkwind,6.0,108338267.0,110.0,5.0,22.0,Ambriss,wyrmrest-accord,1369.0
56,Alliance,darkwind,7.0,108408541.0,120.0,1.0,3.0,Boendal,wyrmrest-accord,1369.0
