,faction,guild_name,guild_rank,id,level,playable_class,playable_race,player,realm,realm_id
0,Horde,the-shadow-company,7.0,19452635.0,120.0,4.0,10.0,Sylers,zuljin,61.0
1,Horde,the-shadow-company,2.0,22337766.0,111.0,3.0,8.0,Wolfgäng,zuljin,61.0
2,Horde,the-shadow-company,9.0,59591041.0,120.0,5.0,10.0,Seladrinax,zuljin,61.0
3,Horde,the-shadow-company,7.0,84957727.0,120.0,11.0,8.0,Reflekted,zuljin,61.0
4,Horde,the-shadow-company,7.0,93760490.0,120.0,4.0,9.0,Crazyfinch,zuljin,61.0
5,Horde,the-shadow-company,7.0,98690735.0,120.0,2.0,6.0,Chazenator,zuljin,61.0
6,Horde,the-shadow-company,8.0,99896044.0,118.0,6.0,5.0,Unholyforce,zuljin,61.0
7,Horde,the-shadow-company,7.0,100870566.0,120.0,11.0,6.0,Igoboomboom,zuljin,61.0
8,Horde,the-shadow-company,7.0,101149110.0,110.0,8.0,2.0,Yupimhere,zuljin,61.0
9,Horde,the-shadow-company,9.0,101368513.0,111.0,2.0,10.0,Reflec,zuljin,61.0
10,Horde,the-shadow-company,7.0,102564376.0,120.0,1.0,6.0,Gorehowl,zuljin,61.0
11,Horde,the-shadow-company,9.0,102571895.0,115.0,7.0,6.0,Toggle,zuljin,61.0
12,Horde,the-shadow-company,4.0,103183208.0,120.0,1.0,6.0,Mischiefmakr,zuljin,61.0
13,Horde,the-shadow-company,7.0,103360305.0,120.0,8.0,10.0,Vieight,zuljin,61.0
14,Horde,the-shadow-company,8.0,109260628.0,103.0,9.0,5.0,Myminion,zuljin,61.0
15,Horde,the-shadow-company,6.0,110785832.0,120.0,3.0,2.0,Traks,zuljin,61.0
16,Horde,the-shadow-company,7.0,113942479.0,118.0,7.0,9.0,Lurrch,zuljin,61.0
17,Horde,the-shadow-company,7.0,117081884.0,120.0,9.0,10.0,Grapejuice,zuljin,61.0
18,Horde,the-shadow-company,0.0,129460733.0,120.0,1.0,10.0,Manmïlk,zuljin,61.0
19,Horde,the-shadow-company,9.0,129547126.0,120.0,5.0,10.0,Dotznheals,zuljin,61.0
20,Horde,the-shadow-company,8.0,135751399.0,116.0,5.0,5.0,Dedhealz,zuljin,61.0
21,Horde,the-shadow-company,8.0,142333627.0,120.0,1.0,36.0,Rammakar,zuljin,61.0
22,Horde,the-shadow-company,4.0,142554217.0,120.0,11.0,6.0,Everliving,zuljin,61.0
23,Horde,the-shadow-company,6.0,143011546.0,120.0,3.0,2.0,Exsterno,zuljin,61.0
24,Horde,the-shadow-company,9.0,144204529.0,120.0,2.0,31.0,Lightwarden,zuljin,61.0
25,Horde,the-shadow-company,7.0,146626957.0,120.0,8.0,27.0,Zirann,zuljin,61.0
26,Horde,the-shadow-company,7.0,148823273.0,120.0,5.0,10.0,Crowfeast,zuljin,61.0
27,Horde,the-shadow-company,7.0,155521000.0,110.0,9.0,5.0,Malominous,zuljin,61.0
28,Horde,the-shadow-company,7.0,155521041.0,110.0,6.0,2.0,Deathweave,zuljin,61.0
29,Horde,the-shadow-company,4.0,156764118.0,120.0,5.0,10.0,Reflectt,zuljin,61.0
30,Horde,the-shadow-company,7.0,158272231.0,120.0,6.0,36.0,Bloodborne,zuljin,61.0
31,Horde,the-shadow-company,7.0,158426571.0,110.0,1.0,2.0,Bhragha,zuljin,61.0
32,Horde,the-shadow-company,8.0,160502620.0,110.0,1.0,8.0,Nartdor,zuljin,61.0
33,Horde,the-shadow-company,9.0,167609719.0,116.0,8.0,10.0,Refflect,zuljin,61.0
34,Horde,the-shadow-company,8.0,168840208.0,120.0,11.0,6.0,Moistbeef,zuljin,61.0
35,Horde,the-shadow-company,6.0,169813982.0,63.0,4.0,10.0,Kiestering,zuljin,61.0
36,Horde,the-shadow-company,7.0,170316675.0,100.0,9.0,5.0,Marlu,zuljin,61.0
37,Horde,the-shadow-company,8.0,171116885.0,120.0,4.0,5.0,Clawric,zuljin,61.0
38,Horde,the-shadow-company,9.0,172536598.0,120.0,3.0,10.0,Pokèmonmastr,zuljin,61.0
39,Horde,the-shadow-company,6.0,176252615.0,120.0,4.0,8.0,Sneeknstab,zuljin,61.0
40,Horde,the-shadow-company,7.0,177876943.0,110.0,12.0,10.0,Tyraxxius,zuljin,61.0
41,Horde,the-shadow-company,7.0,178031790.0,120.0,12.0,10.0,Refflected,zuljin,61.0
42,Horde,the-shadow-company,7.0,178674075.0,112.0,8.0,8.0,Kofte,zuljin,61.0
43,Horde,the-shadow-company,8.0,178686121.0,120.0,5.0,5.0,Herela,zuljin,61.0
44,Horde,the-shadow-company,7.0,178803796.0,120.0,1.0,2.0,Goatkuu,zuljin,61.0
45,Horde,the-shadow-company,7.0,179085131.0,116.0,9.0,2.0,Theboondocks,zuljin,61.0
46,Horde,the-shadow-company,6.0,179144934.0,110.0,12.0,10.0,Nastariel,zuljin,61.0
47,Horde,the-shadow-company,6.0,179183685.0,110.0,12.0,10.0,Deletha,zuljin,61.0
48,Horde,the-shadow-company,7.0,179323941.0,120.0,3.0,2.0,Goatku,zuljin,61.0
49,Horde,the-shadow-company,8.0,179446799.0,120.0,7.0,2.0,Zugislife,zuljin,61.0
50,Horde,the-shadow-company,4.0,179857271.0,120.0,12.0,10.0,Kebap,zuljin,61.0
51,Horde,the-shadow-company,7.0,181484547.0,110.0,5.0,5.0,Torasiel,zuljin,61.0
52,Horde,the-shadow-company,7.0,181645624.0,111.0,11.0,6.0,Ghekkin,zuljin,61.0
53,Horde,the-shadow-company,7.0,182002500.0,110.0,9.0,8.0,Æleister,zuljin,61.0
54,Horde,the-shadow-company,7.0,182637045.0,110.0,5.0,10.0,Shadowbump,zuljin,61.0
55,Horde,the-shadow-company,7.0,183757424.0,71.0,7.0,8.0,Seidhyr,zuljin,61.0
56,Horde,the-shadow-company,7.0,183882804.0,110.0,7.0,2.0,Shockotaco,zuljin,61.0
57,Horde,the-shadow-company,7.0,183961173.0,120.0,4.0,5.0,Kebdaddy,zuljin,61.0
58,Horde,the-shadow-company,7.0,184239291.0,120.0,9.0,2.0,Thugris,zuljin,61.0
59,Horde,the-shadow-company,6.0,184548771.0,110.0,11.0,8.0,Næem,zuljin,61.0
60,Horde,the-shadow-company,6.0,184872425.0,111.0,10.0,26.0,Kunheel,zuljin,61.0
61,Horde,the-shadow-company,7.0,185136139.0,120.0,2.0,10.0,Donutsc,zuljin,61.0
62,Horde,the-shadow-company,9.0,185142571.0,120.0,5.0,5.0,Squell,zuljin,61.0
63,Horde,the-shadow-company,7.0,185333241.0,111.0,11.0,6.0,Bearhard,zuljin,61.0
64,Horde,the-shadow-company,7.0,185457658.0,110.0,6.0,2.0,Francis,zuljin,61.0
65,Horde,the-shadow-company,7.0,186032338.0,120.0,1.0,2.0,Gobob,zuljin,61.0
66,Horde,the-shadow-company,7.0,186151712.0,120.0,4.0,31.0,Astroboy,zuljin,61.0
67,Horde,the-shadow-company,8.0,186365603.0,110.0,12.0,10.0,Myrodronor,zuljin,61.0
68,Horde,the-shadow-company,7.0,186413498.0,120.0,10.0,2.0,Bobcurds,zuljin,61.0
69,Horde,the-shadow-company,6.0,186631599.0,110.0,3.0,2.0,Schwiggity,zuljin,61.0
70,Horde,the-shadow-company,6.0,186725639.0,110.0,8.0,10.0,Drasik,zuljin,61.0
71,Horde,the-shadow-company,9.0,186747165.0,120.0,5.0,10.0,Varionne,zuljin,61.0
72,Horde,the-shadow-company,7.0,186899160.0,120.0,11.0,31.0,Bobhots,zuljin,61.0
73,Horde,the-shadow-company,7.0,186932087.0,110.0,3.0,10.0,Chevman,zuljin,61.0
74,Horde,the-shadow-company,6.0,186947296.0,120.0,7.0,2.0,Horif,zuljin,61.0
75,Horde,the-shadow-company,6.0,187955837.0,120.0,2.0,31.0,Johnwnchster,zuljin,61.0
76,Horde,the-shadow-company,7.0,188436456.0,110.0,5.0,10.0,Puppywrench,zuljin,61.0
77,Horde,the-shadow-company,7.0,188623279.0,120.0,6.0,2.0,Astrobobshet,zuljin,61.0
78,Horde,the-shadow-company,9.0,188689440.0,120.0,2.0,10.0,Osírah,zuljin,61.0
79,Horde,the-shadow-company,8.0,188787258.0,75.0,1.0,5.0,Cedricus,zuljin,61.0
80,Horde,the-shadow-company,2.0,188824160.0,120.0,5.0,5.0,Shadescar,zuljin,61.0
81,Horde,the-shadow-company,4.0,188841776.0,120.0,10.0,10.0,Ceepiar,zuljin,61.0
82,Horde,the-shadow-company,6.0,188875148.0,120.0,3.0,5.0,Bogster,zuljin,61.0
83,Horde,the-shadow-company,3.0,188947359.0,120.0,6.0,6.0,Deathaze,zuljin,61.0
84,Horde,the-shadow-company,2.0,188948443.0,120.0,12.0,10.0,Feldemonna,zuljin,61.0
85,Horde,the-shadow-company,2.0,188948448.0,120.0,9.0,2.0,Feldot,zuljin,61.0
86,Horde,the-shadow-company,2.0,188948605.0,113.0,7.0,2.0,Totemicon,zuljin,61.0
87,Horde,the-shadow-company,7.0,189001431.0,110.0,6.0,2.0,Wintershard,zuljin,61.0
88,Horde,the-shadow-company,7.0,189006324.0,93.0,9.0,9.0,Trìxíe,zuljin,61.0
89,Horde,the-shadow-company,6.0,189108269.0,120.0,3.0,10.0,Bellacosus,zuljin,61.0
90,Horde,the-shadow-company,7.0,189146762.0,110.0,4.0,9.0,Enzek,zuljin,61.0
91,Horde,the-shadow-company,6.0,189152772.0,120.0,5.0,10.0,Souluted,zuljin,61.0
92,Horde,the-shadow-company,6.0,189154194.0,120.0,1.0,8.0,Kroon,zuljin,61.0
93,Horde,the-shadow-company,7.0,189171314.0,100.0,1.0,10.0,Bellacosis,zuljin,61.0
