,faction,guild_name,guild_rank,id,level,playable_class,playable_race,player,realm,realm_id
0,Alliance,mri,6.0,93838098.0,53.0,5.0,1.0,Fortminor,proudmoore,5.0
1,Alliance,mri,5.0,165002197.0,120.0,10.0,7.0,Chípmonk,proudmoore,5.0
2,Alliance,mri,6.0,166271866.0,56.0,10.0,1.0,Dhoora,proudmoore,5.0
3,Alliance,mri,3.0,175574185.0,120.0,12.0,4.0,Demonchip,proudmoore,5.0
4,Alliance,mri,5.0,175998631.0,120.0,11.0,4.0,Jokarmo,proudmoore,5.0
5,Alliance,mri,5.0,176143074.0,120.0,11.0,22.0,Thridel,proudmoore,5.0
6,Alliance,mri,6.0,176551033.0,120.0,3.0,4.0,Shlixx,proudmoore,5.0
7,Alliance,mri,5.0,178573530.0,120.0,7.0,34.0,Cryhavyk,proudmoore,5.0
8,Alliance,mri,5.0,178636793.0,103.0,3.0,22.0,Worgëndonor,proudmoore,5.0
9,Alliance,mri,3.0,179021525.0,120.0,6.0,22.0,Chïllywïlly,proudmoore,5.0
10,Alliance,mri,5.0,180321446.0,120.0,4.0,1.0,Huuman,proudmoore,5.0
11,Alliance,mri,6.0,181570460.0,120.0,1.0,1.0,Hobozz,proudmoore,5.0
12,Alliance,mri,6.0,182031402.0,120.0,11.0,4.0,Pumyrra,proudmoore,5.0
13,Alliance,mri,5.0,182666237.0,120.0,1.0,29.0,Dayquil,proudmoore,5.0
14,Alliance,mri,5.0,185940335.0,120.0,2.0,30.0,Msd,proudmoore,5.0
15,Alliance,mri,6.0,186617069.0,120.0,10.0,1.0,Lamoo,proudmoore,5.0
16,Alliance,mri,6.0,186617204.0,120.0,6.0,4.0,Thundiirac,proudmoore,5.0
17,Alliance,mri,1.0,186681436.0,120.0,9.0,34.0,Shilbin,proudmoore,5.0
18,Alliance,mri,2.0,186698141.0,120.0,5.0,29.0,Gremblo,proudmoore,5.0
19,Alliance,mri,2.0,186725755.0,120.0,11.0,22.0,Atreea,proudmoore,5.0
20,Alliance,mri,6.0,186725944.0,120.0,7.0,3.0,Amhaa,proudmoore,5.0
21,Alliance,mri,2.0,186737749.0,120.0,12.0,4.0,Ashärî,proudmoore,5.0
