,faction,guild_name,guild_rank,id,level,playable_class,playable_race,player,realm,realm_id
0,Alliance,resist,3.0,144193899.0,100.0,9.0,1.0,Abielle,duskwood,1258.0
1,Alliance,resist,0.0,144229553.0,120.0,9.0,1.0,Kinetic,duskwood,1258.0
2,Alliance,resist,3.0,156905306.0,100.0,3.0,1.0,Statics,duskwood,1258.0
3,Alliance,dragonsworn,8.0,155696720.0,60.0,8.0,1.0,Kerson47BE50,jubeithos,3736.0
4,Alliance,dragonsworn,6.0,155699950.0,70.0,9.0,1.0,Epiphan7CAEE,jubeithos,3736.0
5,Alliance,dragonsworn,8.0,155700073.0,11.0,2.0,11.0,Rapture7CB69,jubeithos,3736.0
6,Alliance,dragonsworn,6.0,155714927.0,60.0,8.0,7.0,Mxc8056F,jubeithos,3736.0
7,Alliance,dragonsworn,7.0,155788027.0,60.0,9.0,7.0,Gyh922FB,jubeithos,3736.0
8,Alliance,dragonsworn,4.0,155799307.0,54.0,11.0,4.0,Moonshi94F0B,jubeithos,3736.0
9,Alliance,dragonsworn,6.0,155815719.0,60.0,11.0,4.0,Deilis98F27,jubeithos,3736.0
10,Alliance,dragonsworn,2.0,155823875.0,110.0,11.0,4.0,Druidaz,jubeithos,3736.0
11,Alliance,dragonsworn,1.0,155828111.0,90.0,9.0,1.0,Shannon,jubeithos,3736.0
12,Alliance,dragonsworn,8.0,155828276.0,61.0,5.0,3.0,Shealer,jubeithos,3736.0
13,Alliance,dragonsworn,8.0,155828415.0,1.0,2.0,3.0,Dspotions,jubeithos,3736.0
14,Alliance,dragonsworn,1.0,155828455.0,1.0,1.0,3.0,Dragonsbank,jubeithos,3736.0
15,Alliance,dragonsworn,8.0,155828540.0,1.0,4.0,1.0,Xtrabank,jubeithos,3736.0
16,Alliance,dragonsworn,8.0,155828582.0,50.0,8.0,11.0,Shannei,jubeithos,3736.0
17,Alliance,dragonsworn,8.0,155828627.0,42.0,11.0,4.0,Shannelf,jubeithos,3736.0
18,Alliance,dragonsworn,6.0,155841479.0,60.0,9.0,1.0,Erlia9F3C7,jubeithos,3736.0
19,Alliance,dragonsworn,4.0,155855008.0,9.0,4.0,7.0,Drdps4A28A0,jubeithos,3736.0
20,Alliance,dragonsworn,4.0,155887966.0,42.0,2.0,3.0,Palaman,jubeithos,3736.0
21,Alliance,dragonsworn,6.0,155888122.0,60.0,4.0,7.0,Deathbystab,jubeithos,3736.0
22,Alliance,dragonsworn,4.0,155958328.0,54.0,2.0,1.0,Dawgz,jubeithos,3736.0
23,Alliance,dragonsworn,8.0,155968738.0,60.0,9.0,7.0,Nubbz,jubeithos,3736.0
24,Alliance,dragonsworn,8.0,156086738.0,60.0,11.0,4.0,LearntoDB1D2,jubeithos,3736.0
25,Alliance,dragonsworn,8.0,156115494.0,1.0,11.0,4.0,Xnaegh4E2226,jubeithos,3736.0
26,Alliance,dragonsworn,0.0,158110911.0,120.0,2.0,1.0,Bigdazz,jubeithos,3736.0
27,Horde,poor-life-choices,2.0,116755494.0,110.0,8.0,8.0,Teppanik,malganis,59.0
