,faction,guild_name,guild_rank,id,level,playable_class,playable_race,player,realm,realm_id
0,Horde,heretics,7.0,1217454.0,75.0,1.0,5.0,Darkzar,draenor,115.0
1,Horde,heretics,6.0,1273550.0,8.0,8.0,5.0,Hurukan,draenor,115.0
2,Horde,heretics,7.0,1341465.0,100.0,4.0,8.0,Strato,draenor,115.0
3,Horde,heretics,6.0,9651673.0,43.0,5.0,8.0,Arvon,draenor,115.0
4,Horde,heretics,6.0,27046247.0,60.0,3.0,10.0,Baylit,draenor,115.0
5,Horde,heretics,6.0,31117290.0,100.0,1.0,5.0,Bignana,draenor,115.0
6,Horde,heretics,6.0,34327275.0,42.0,11.0,6.0,Mansaj,draenor,115.0
7,Horde,heretics,6.0,39556545.0,85.0,6.0,2.0,Candrenil,draenor,115.0
8,Horde,heretics,6.0,41846190.0,105.0,3.0,10.0,Alisara,draenor,115.0
9,Horde,heretics,6.0,46828760.0,88.0,6.0,9.0,Gagtwo,draenor,115.0
10,Horde,heretics,6.0,48268179.0,36.0,9.0,10.0,Gontier,draenor,115.0
11,Horde,heretics,6.0,59269106.0,17.0,8.0,10.0,Mandilon,draenor,115.0
12,Horde,heretics,6.0,59840001.0,25.0,9.0,10.0,Seriphos,draenor,115.0
13,Horde,heretics,6.0,68809467.0,47.0,9.0,9.0,Swakz,draenor,115.0
14,Horde,heretics,6.0,69789586.0,113.0,4.0,9.0,Greedygob,draenor,115.0
15,Horde,heretics,6.0,72237119.0,71.0,2.0,10.0,Jacobius,draenor,115.0
16,Horde,heretics,7.0,74690730.0,33.0,7.0,9.0,Kicyouerbut,draenor,115.0
17,Horde,heretics,6.0,77131853.0,8.0,3.0,5.0,Forber,draenor,115.0
18,Horde,heretics,6.0,77233650.0,22.0,4.0,8.0,Welik,draenor,115.0
19,Horde,heretics,6.0,77906546.0,34.0,9.0,2.0,Behexen,draenor,115.0
20,Horde,heretics,6.0,78170645.0,111.0,7.0,2.0,Dugoragoongo,draenor,115.0
21,Horde,heretics,6.0,80377698.0,43.0,10.0,5.0,Liulang,draenor,115.0
22,Horde,heretics,6.0,80551281.0,27.0,5.0,10.0,Kredrieledis,draenor,115.0
