,faction,guild_name,guild_rank,id,level,playable_class,playable_race,player,realm,realm_id
0,Horde,we-gucci,8.0,84259692.0,110.0,8.0,8.0,Cryøs,kiljaeden,9.0
1,Horde,we-gucci,8.0,90604071.0,120.0,6.0,6.0,Deathadìn,kiljaeden,9.0
2,Horde,we-gucci,8.0,91646472.0,120.0,3.0,2.0,Aurgelmir,kiljaeden,9.0
3,Horde,we-gucci,7.0,123588359.0,110.0,5.0,8.0,Sompriest,kiljaeden,9.0
4,Horde,we-gucci,7.0,125813938.0,110.0,11.0,6.0,Boxcart,kiljaeden,9.0
5,Horde,we-gucci,8.0,125817677.0,120.0,8.0,8.0,Nolah,kiljaeden,9.0
6,Horde,we-gucci,5.0,134606333.0,120.0,2.0,6.0,Alphos,kiljaeden,9.0
7,Horde,we-gucci,7.0,138304938.0,120.0,11.0,6.0,Alphgoboom,kiljaeden,9.0
8,Horde,we-gucci,5.0,138315186.0,120.0,10.0,26.0,Tenderkettle,kiljaeden,9.0
9,Horde,we-gucci,7.0,143800387.0,120.0,1.0,31.0,Yumdeez,kiljaeden,9.0
10,Horde,we-gucci,8.0,145680081.0,120.0,1.0,5.0,Narge,kiljaeden,9.0
11,Horde,we-gucci,7.0,147143242.0,120.0,6.0,6.0,Codekarhant,kiljaeden,9.0
12,Horde,we-gucci,7.0,150497459.0,111.0,10.0,8.0,Treetleb,kiljaeden,9.0
13,Horde,we-gucci,7.0,151097339.0,120.0,6.0,2.0,Alphonics,kiljaeden,9.0
14,Horde,we-gucci,7.0,151716186.0,120.0,1.0,10.0,Lissathvia,kiljaeden,9.0
15,Horde,we-gucci,8.0,162647205.0,120.0,4.0,5.0,Emmyrossum,kiljaeden,9.0
16,Horde,we-gucci,5.0,162647261.0,120.0,5.0,10.0,Dannyworsnop,kiljaeden,9.0
17,Horde,we-gucci,7.0,162647379.0,120.0,8.0,5.0,Rylandobloom,kiljaeden,9.0
18,Horde,we-gucci,7.0,163857207.0,115.0,2.0,10.0,Mustavidin,kiljaeden,9.0
19,Horde,we-gucci,8.0,164002857.0,120.0,7.0,9.0,Chudington,kiljaeden,9.0
20,Horde,we-gucci,8.0,164026579.0,110.0,11.0,8.0,Treebeard,kiljaeden,9.0
21,Horde,we-gucci,7.0,164312518.0,120.0,3.0,2.0,Ärsenal,kiljaeden,9.0
22,Horde,we-gucci,7.0,164598390.0,110.0,9.0,10.0,Ninthgate,kiljaeden,9.0
23,Horde,we-gucci,8.0,164614409.0,104.0,11.0,8.0,Chudders,kiljaeden,9.0
24,Horde,we-gucci,8.0,164765591.0,110.0,3.0,9.0,Chudwick,kiljaeden,9.0
25,Horde,we-gucci,2.0,164820979.0,120.0,5.0,10.0,Adorapriest,kiljaeden,9.0
26,Horde,we-gucci,8.0,164966004.0,120.0,7.0,26.0,Jedi,kiljaeden,9.0
27,Horde,we-gucci,8.0,165153916.0,115.0,2.0,10.0,Emperor,kiljaeden,9.0
28,Horde,we-gucci,8.0,165395154.0,120.0,6.0,10.0,Emmastoneqt,kiljaeden,9.0
29,Horde,we-gucci,8.0,165412672.0,60.0,5.0,10.0,Princess,kiljaeden,9.0
30,Horde,we-gucci,8.0,165412687.0,46.0,11.0,8.0,Queen,kiljaeden,9.0
31,Horde,we-gucci,8.0,165642701.0,120.0,11.0,6.0,Mooroo,kiljaeden,9.0
32,Horde,we-gucci,7.0,165882510.0,120.0,10.0,10.0,Emmawatsonqt,kiljaeden,9.0
33,Horde,we-gucci,7.0,166017692.0,120.0,2.0,10.0,Demilovatoqt,kiljaeden,9.0
34,Horde,we-gucci,8.0,166353349.0,101.0,7.0,2.0,Joedosu,kiljaeden,9.0
35,Horde,we-gucci,8.0,166370365.0,100.0,8.0,5.0,Arodage,kiljaeden,9.0
36,Horde,we-gucci,8.0,166389992.0,100.0,11.0,6.0,Trebz,kiljaeden,9.0
37,Horde,we-gucci,8.0,166390089.0,105.0,2.0,10.0,Tandoor,kiljaeden,9.0
38,Horde,we-gucci,7.0,166390111.0,120.0,7.0,8.0,Feanturi,kiljaeden,9.0
39,Horde,we-gucci,8.0,166390112.0,110.0,3.0,2.0,Trehbz,kiljaeden,9.0
