,faction,guild_name,guild_rank,id,level,playable_class,playable_race,player,realm,realm_id
0,Alliance,honestly,5.0,50261771.0,120.0,11.0,4.0,Syfka,frostmourne,3725.0
1,Alliance,honestly,8.0,81913734.0,120.0,3.0,25.0,Bigboii,frostmourne,3725.0
2,Alliance,honestly,8.0,82349687.0,120.0,5.0,1.0,Lightstepp,frostmourne,3725.0
3,Alliance,honestly,8.0,91884375.0,120.0,5.0,1.0,Notoriousxo,frostmourne,3725.0
4,Alliance,honestly,6.0,101513422.0,110.0,11.0,4.0,Nibs,frostmourne,3725.0
5,Alliance,honestly,8.0,105994574.0,120.0,8.0,1.0,Vietinc,frostmourne,3725.0
6,Alliance,honestly,6.0,106203332.0,110.0,2.0,11.0,Notlikethis,frostmourne,3725.0
7,Alliance,honestly,8.0,108324326.0,120.0,2.0,1.0,Jooles,frostmourne,3725.0
8,Alliance,honestly,2.0,108746342.0,110.0,5.0,3.0,Dorfie,frostmourne,3725.0
9,Alliance,honestly,8.0,109295734.0,85.0,4.0,1.0,JoolesX,frostmourne,3725.0
10,Alliance,honestly,5.0,109371986.0,110.0,11.0,4.0,Mwmwmwmwmwmw,frostmourne,3725.0
11,Alliance,honestly,6.0,109593684.0,120.0,6.0,4.0,Nib,frostmourne,3725.0
12,Alliance,honestly,2.0,110337063.0,110.0,2.0,3.0,Crocadilly,frostmourne,3725.0
13,Alliance,honestly,8.0,110812572.0,120.0,9.0,22.0,Poohands,frostmourne,3725.0
14,Alliance,honestly,5.0,112779209.0,120.0,5.0,1.0,Voskka,frostmourne,3725.0
15,Alliance,honestly,8.0,112790523.0,120.0,1.0,4.0,Cenarian,frostmourne,3725.0
16,Alliance,honestly,8.0,114454764.0,120.0,5.0,1.0,Novìce,frostmourne,3725.0
17,Alliance,honestly,5.0,115121445.0,120.0,8.0,3.0,Âra,frostmourne,3725.0
18,Alliance,honestly,5.0,115312475.0,120.0,11.0,4.0,Meod,frostmourne,3725.0
19,Alliance,honestly,2.0,115841805.0,120.0,11.0,4.0,Misaka,frostmourne,3725.0
20,Alliance,honestly,2.0,115920384.0,120.0,1.0,30.0,Angrypumps,frostmourne,3725.0
21,Alliance,honestly,5.0,117202243.0,100.0,7.0,25.0,Jadeedshadow,frostmourne,3725.0
22,Alliance,honestly,8.0,117542327.0,120.0,8.0,1.0,Megaplums,frostmourne,3725.0
23,Alliance,honestly,5.0,118707850.0,110.0,3.0,22.0,Ârah,frostmourne,3725.0
24,Alliance,honestly,8.0,119530401.0,120.0,7.0,3.0,Novíce,frostmourne,3725.0
25,Alliance,honestly,8.0,119647852.0,120.0,11.0,4.0,Novîce,frostmourne,3725.0
26,Alliance,honestly,2.0,119960412.0,120.0,9.0,1.0,Reqles,frostmourne,3725.0
27,Alliance,honestly,5.0,119986853.0,120.0,2.0,11.0,Facexyz,frostmourne,3725.0
28,Alliance,honestly,6.0,120052529.0,110.0,8.0,11.0,Gulpin,frostmourne,3725.0
29,Alliance,honestly,6.0,121120043.0,110.0,1.0,29.0,Nibrenks,frostmourne,3725.0
30,Alliance,honestly,2.0,121130900.0,90.0,6.0,1.0,Xxarthasdk,frostmourne,3725.0
31,Alliance,honestly,6.0,122066908.0,120.0,10.0,29.0,Jadeshadow,frostmourne,3725.0
32,Alliance,honestly,8.0,122799331.0,120.0,10.0,1.0,Goldsaucer,frostmourne,3725.0
33,Alliance,honestly,8.0,123013972.0,120.0,11.0,4.0,Serzz,frostmourne,3725.0
34,Alliance,honestly,8.0,123231905.0,120.0,1.0,29.0,Ameerah,frostmourne,3725.0
35,Alliance,honestly,6.0,123298118.0,120.0,11.0,4.0,Jadedshadow,frostmourne,3725.0
36,Alliance,honestly,8.0,123537363.0,120.0,5.0,4.0,Impostar,frostmourne,3725.0
37,Alliance,honestly,5.0,124260155.0,120.0,6.0,22.0,Memeflash,frostmourne,3725.0
38,Alliance,honestly,5.0,124579459.0,110.0,2.0,1.0,Runeholy,frostmourne,3725.0
39,Alliance,honestly,8.0,124632520.0,120.0,4.0,1.0,Lubedup,frostmourne,3725.0
40,Alliance,honestly,5.0,125343182.0,120.0,4.0,1.0,Vietlol,frostmourne,3725.0
41,Alliance,honestly,5.0,125435505.0,100.0,7.0,25.0,Rainheal,frostmourne,3725.0
42,Alliance,honestly,2.0,125865984.0,120.0,4.0,1.0,Plumps,frostmourne,3725.0
43,Alliance,honestly,6.0,125969101.0,120.0,5.0,1.0,Ashalar,frostmourne,3725.0
44,Alliance,honestly,6.0,126209771.0,120.0,4.0,34.0,Fotmflash,frostmourne,3725.0
45,Alliance,honestly,6.0,126539886.0,111.0,10.0,7.0,Elitefive,frostmourne,3725.0
46,Alliance,honestly,5.0,126633359.0,120.0,7.0,11.0,Ephraalin,frostmourne,3725.0
47,Alliance,honestly,0.0,129951676.0,120.0,2.0,1.0,Doof,frostmourne,3725.0
48,Alliance,honestly,5.0,130047551.0,120.0,10.0,3.0,Sparkl,frostmourne,3725.0
49,Alliance,honestly,8.0,130378939.0,120.0,5.0,4.0,Hamied,frostmourne,3725.0
50,Alliance,honestly,5.0,130743920.0,110.0,7.0,3.0,Sparklzz,frostmourne,3725.0
51,Alliance,honestly,5.0,131293410.0,120.0,11.0,4.0,Spxrkl,frostmourne,3725.0
52,Alliance,honestly,5.0,132055359.0,120.0,11.0,22.0,Sawicky,frostmourne,3725.0
53,Alliance,honestly,5.0,132945072.0,110.0,4.0,1.0,Jaeed,frostmourne,3725.0
54,Alliance,honestly,5.0,133572804.0,120.0,10.0,1.0,Sawickymonk,frostmourne,3725.0
55,Alliance,honestly,5.0,134228288.0,110.0,5.0,1.0,Sparklo,frostmourne,3725.0
56,Alliance,honestly,5.0,135599634.0,120.0,10.0,29.0,Runeheal,frostmourne,3725.0
57,Alliance,honestly,5.0,137930471.0,110.0,1.0,1.0,Amity,frostmourne,3725.0
58,Alliance,honestly,5.0,138369261.0,110.0,2.0,1.0,Sparkls,frostmourne,3725.0
59,Alliance,honestly,6.0,138865789.0,102.0,1.0,22.0,Blazinit,frostmourne,3725.0
60,Alliance,honestly,5.0,139419946.0,110.0,3.0,1.0,Boldershot,frostmourne,3725.0
61,Alliance,honestly,8.0,140221085.0,120.0,2.0,3.0,Murulight,frostmourne,3725.0
62,Alliance,honestly,5.0,140561693.0,120.0,9.0,29.0,Áshflash,frostmourne,3725.0
63,Alliance,honestly,5.0,141620090.0,120.0,6.0,3.0,Elci,frostmourne,3725.0
64,Alliance,honestly,5.0,142139041.0,120.0,11.0,4.0,Moistillion,frostmourne,3725.0
65,Alliance,honestly,5.0,143812038.0,120.0,9.0,1.0,Warler,frostmourne,3725.0
66,Alliance,honestly,3.0,145217960.0,120.0,8.0,30.0,Helader,frostmourne,3725.0
67,Alliance,honestly,5.0,146806798.0,110.0,8.0,7.0,Basedmadoka,frostmourne,3725.0
68,Alliance,honestly,6.0,147342340.0,110.0,6.0,3.0,Sarinand,frostmourne,3725.0
69,Alliance,honestly,5.0,150150788.0,120.0,6.0,1.0,Winterfallen,frostmourne,3725.0
70,Alliance,honestly,5.0,150189045.0,120.0,3.0,1.0,Hughglass,frostmourne,3725.0
71,Alliance,honestly,5.0,150688833.0,110.0,4.0,1.0,Voskaa,frostmourne,3725.0
72,Alliance,honestly,6.0,151388238.0,110.0,5.0,1.0,Helaider,frostmourne,3725.0
73,Alliance,honestly,6.0,152256818.0,110.0,5.0,1.0,Ginabea,frostmourne,3725.0
74,Alliance,honestly,5.0,152358097.0,120.0,8.0,4.0,Casualkin,frostmourne,3725.0
75,Alliance,honestly,5.0,153993444.0,110.0,8.0,1.0,Tripletime,frostmourne,3725.0
76,Alliance,honestly,2.0,154794547.0,120.0,6.0,4.0,Jollypete,frostmourne,3725.0
77,Alliance,honestly,5.0,158147410.0,120.0,4.0,4.0,Wance,frostmourne,3725.0
78,Alliance,honestly,8.0,161721121.0,100.0,2.0,1.0,Arzadin,frostmourne,3725.0
79,Alliance,honestly,8.0,162034906.0,120.0,2.0,1.0,Frowntown,frostmourne,3725.0
80,Alliance,honestly,5.0,162237587.0,110.0,9.0,22.0,Zaphron,frostmourne,3725.0
81,Alliance,honestly,5.0,162248452.0,120.0,5.0,1.0,Face,frostmourne,3725.0
82,Alliance,honestly,5.0,162588071.0,120.0,11.0,4.0,Zapheye,frostmourne,3725.0
83,Alliance,honestly,8.0,162591633.0,117.0,10.0,1.0,Cornthins,frostmourne,3725.0
84,Alliance,honestly,8.0,162614837.0,112.0,4.0,7.0,Bilbostabins,frostmourne,3725.0
85,Alliance,honestly,5.0,162632014.0,120.0,8.0,29.0,Watcher,frostmourne,3725.0
86,Alliance,honestly,6.0,162715013.0,120.0,11.0,4.0,Ginaverch,frostmourne,3725.0
87,Alliance,honestly,8.0,162753128.0,120.0,1.0,3.0,Daem,frostmourne,3725.0
88,Alliance,honestly,5.0,163059560.0,120.0,3.0,1.0,Slaughtxoxo,frostmourne,3725.0
89,Alliance,honestly,7.0,163128378.0,120.0,7.0,34.0,Menc,frostmourne,3725.0
90,Alliance,honestly,8.0,163694996.0,120.0,9.0,1.0,Infectisx,frostmourne,3725.0
91,Alliance,honestly,5.0,163782583.0,120.0,5.0,1.0,Elcius,frostmourne,3725.0
92,Alliance,honestly,5.0,163877670.0,110.0,3.0,3.0,Zaphio,frostmourne,3725.0
