,faction,guild_name,guild_rank,id,level,playable_class,playable_race,player,realm,realm_id
0,Horde,might,9.0,71651019.0,120.0,8.0,5.0,Vannikx,zuljin,61.0
1,Horde,might,9.0,71758150.0,120.0,2.0,10.0,Milyne,zuljin,61.0
2,Horde,might,9.0,71809497.0,120.0,9.0,5.0,Konarbona,zuljin,61.0
3,Horde,might,8.0,73588557.0,120.0,5.0,5.0,Dumatokal,zuljin,61.0
4,Horde,might,9.0,76667447.0,100.0,2.0,10.0,Trunten,zuljin,61.0
5,Horde,might,8.0,77318500.0,80.0,3.0,2.0,Geibor,zuljin,61.0
6,Horde,might,8.0,77344203.0,100.0,5.0,8.0,Cytomic,zuljin,61.0
7,Horde,might,8.0,83228477.0,110.0,1.0,6.0,Cytomik,zuljin,61.0
8,Horde,might,9.0,84545843.0,117.0,5.0,10.0,Aelies,zuljin,61.0
9,Horde,might,9.0,85178372.0,110.0,11.0,8.0,Pseudoku,zuljin,61.0
10,Horde,might,8.0,85207891.0,101.0,3.0,8.0,Cytomid,zuljin,61.0
11,Horde,might,8.0,86590799.0,101.0,8.0,9.0,Cytomit,zuljin,61.0
12,Horde,might,8.0,87267069.0,110.0,4.0,26.0,Cytomis,zuljin,61.0
13,Horde,might,8.0,88546887.0,100.0,1.0,9.0,Altatok,zuljin,61.0
14,Horde,might,8.0,95549659.0,110.0,7.0,2.0,Mylile,zuljin,61.0
15,Horde,might,8.0,98172231.0,100.0,8.0,9.0,Fieminat,zuljin,61.0
16,Horde,might,9.0,98261243.0,110.0,2.0,10.0,Quinth,zuljin,61.0
17,Horde,might,9.0,98278955.0,103.0,1.0,2.0,Baltog,zuljin,61.0
18,Horde,might,9.0,98283802.0,110.0,5.0,10.0,Venusaur,zuljin,61.0
19,Horde,might,9.0,98331117.0,120.0,7.0,9.0,Shandora,zuljin,61.0
20,Horde,might,9.0,98332049.0,100.0,11.0,8.0,Jasonzer,zuljin,61.0
21,Horde,might,9.0,98332152.0,100.0,2.0,6.0,Jasonzar,zuljin,61.0
22,Horde,might,9.0,98332556.0,117.0,7.0,2.0,Hyjinx,zuljin,61.0
23,Horde,might,8.0,98332572.0,120.0,6.0,2.0,Konabona,zuljin,61.0
24,Horde,might,1.0,98336049.0,120.0,3.0,8.0,Jademcian,zuljin,61.0
25,Horde,might,7.0,98395615.0,90.0,6.0,9.0,Mania123,zuljin,61.0
26,Horde,might,9.0,98401108.0,100.0,6.0,2.0,Jasonzur,zuljin,61.0
27,Horde,might,9.0,98462783.0,100.0,11.0,6.0,Croket,zuljin,61.0
