,faction,guild_name,guild_rank,id,level,playable_class,playable_race,player,realm,realm_id
0,Alliance,libertas,7.0,3166441.0,100.0,3.0,3.0,Blunderbuss,stormrage,60.0
1,Alliance,libertas,4.0,3166891.0,120.0,3.0,22.0,Kraven,stormrage,60.0
2,Alliance,libertas,7.0,3166904.0,120.0,8.0,1.0,Valen,stormrage,60.0
3,Alliance,libertas,6.0,3166911.0,120.0,1.0,1.0,Hyperion,stormrage,60.0
4,Alliance,libertas,6.0,3166966.0,120.0,2.0,1.0,Heinrich,stormrage,60.0
5,Alliance,libertas,7.0,3167790.0,90.0,4.0,3.0,Brakis,stormrage,60.0
6,Alliance,libertas,6.0,3168737.0,120.0,11.0,4.0,Silicon,stormrage,60.0
7,Alliance,libertas,7.0,3195065.0,85.0,11.0,4.0,Neider30C0B9,stormrage,60.0
8,Alliance,libertas,6.0,3204826.0,120.0,4.0,3.0,Shadowmaster,stormrage,60.0
9,Alliance,libertas,7.0,3206785.0,85.0,5.0,1.0,Hikaru,stormrage,60.0
10,Alliance,libertas,7.0,3214255.0,100.0,9.0,7.0,Munchkin,stormrage,60.0
11,Alliance,libertas,1.0,3216078.0,120.0,8.0,7.0,Gaerthe,stormrage,60.0
12,Alliance,libertas,7.0,3216279.0,70.0,1.0,1.0,Alaric311397,stormrage,60.0
13,Alliance,libertas,7.0,3232545.0,85.0,4.0,4.0,Roguer315321,stormrage,60.0
14,Alliance,libertas,4.0,3237584.0,120.0,9.0,1.0,Lamya,stormrage,60.0
15,Alliance,libertas,7.0,3249137.0,93.0,2.0,1.0,Bayushi,stormrage,60.0
16,Alliance,libertas,6.0,3255698.0,110.0,5.0,1.0,Accidia,stormrage,60.0
17,Alliance,libertas,7.0,3272833.0,85.0,4.0,1.0,Eliathone,stormrage,60.0
18,Alliance,libertas,7.0,3273386.0,120.0,5.0,1.0,Cloth,stormrage,60.0
19,Alliance,libertas,7.0,3276114.0,100.0,3.0,4.0,Shiki,stormrage,60.0
20,Alliance,libertas,7.0,3290687.0,87.0,4.0,4.0,Korrvin,stormrage,60.0
21,Alliance,libertas,7.0,3311716.0,85.0,9.0,7.0,Zuabe,stormrage,60.0
22,Alliance,libertas,6.0,3329740.0,110.0,3.0,29.0,Ansible,stormrage,60.0
23,Alliance,libertas,7.0,3348261.0,85.0,1.0,4.0,Eliathson,stormrage,60.0
24,Alliance,libertas,7.0,3350368.0,100.0,8.0,7.0,Solari,stormrage,60.0
25,Alliance,libertas,7.0,3356515.0,31.0,5.0,3.0,Bromot333763,stormrage,60.0
26,Alliance,libertas,6.0,3362127.0,120.0,11.0,4.0,Hroc,stormrage,60.0
27,Alliance,libertas,7.0,3384241.0,70.0,1.0,1.0,Caiznel,stormrage,60.0
28,Alliance,libertas,7.0,3412067.0,83.0,8.0,7.0,Feliath,stormrage,60.0
29,Alliance,libertas,1.0,3416241.0,120.0,2.0,1.0,Olympus,stormrage,60.0
30,Alliance,libertas,7.0,3427236.0,85.0,1.0,3.0,Grudgge,stormrage,60.0
31,Alliance,libertas,7.0,3436376.0,82.0,8.0,7.0,Zemnh346F58,stormrage,60.0
32,Alliance,libertas,7.0,3446031.0,110.0,5.0,1.0,Puror,stormrage,60.0
33,Alliance,libertas,1.0,3449956.0,120.0,3.0,4.0,Cassinius,stormrage,60.0
34,Alliance,libertas,0.0,3451464.0,120.0,5.0,4.0,Savory,stormrage,60.0
35,Alliance,libertas,1.0,3452513.0,120.0,8.0,7.0,Scylos,stormrage,60.0
36,Alliance,libertas,7.0,3454286.0,106.0,5.0,4.0,Helira,stormrage,60.0
37,Alliance,libertas,6.0,3480653.0,120.0,8.0,7.0,Corix,stormrage,60.0
38,Alliance,libertas,7.0,3488749.0,80.0,1.0,3.0,Jroktu353BED,stormrage,60.0
39,Alliance,libertas,6.0,3489501.0,92.0,8.0,1.0,Deathsmarker,stormrage,60.0
40,Alliance,libertas,1.0,3490268.0,120.0,5.0,4.0,Twisky,stormrage,60.0
