,faction,guild_name,guild_rank,id,level,playable_class,playable_race,player,realm,realm_id
0,Alliance,order-of-the-dragon,7.0,95155058.0,120.0,11.0,4.0,Aelirenn,caelestrasz,3721.0
1,Alliance,order-of-the-dragon,7.0,102092721.0,120.0,3.0,4.0,Riordain,caelestrasz,3721.0
2,Alliance,order-of-the-dragon,7.0,117893984.0,120.0,9.0,22.0,Tomfoolery,caelestrasz,3721.0
3,Alliance,order-of-the-dragon,5.0,147240731.0,120.0,4.0,7.0,Sontone,caelestrasz,3721.0
4,Alliance,order-of-the-dragon,5.0,152525063.0,120.0,2.0,1.0,Morlais,nagrand,3734.0
5,Alliance,order-of-the-dragon,5.0,152525175.0,110.0,8.0,11.0,Honamaxlyn,nagrand,3734.0
6,Alliance,order-of-the-dragon,4.0,152819969.0,120.0,1.0,1.0,Cullen,nagrand,3734.0
7,Alliance,order-of-the-dragon,4.0,152820021.0,120.0,11.0,4.0,Tarria,nagrand,3734.0
8,Alliance,order-of-the-dragon,1.0,153135067.0,90.0,2.0,1.0,Sindorái,nagrand,3734.0
9,Alliance,order-of-the-dragon,1.0,153135132.0,85.0,3.0,4.0,Hanacha,nagrand,3734.0
10,Alliance,order-of-the-dragon,5.0,153155971.0,94.0,6.0,1.0,Zinerva,nagrand,3734.0
11,Alliance,order-of-the-dragon,5.0,153156030.0,110.0,3.0,3.0,Talonkarade,nagrand,3734.0
12,Alliance,order-of-the-dragon,5.0,153156089.0,110.0,5.0,11.0,Reglen,nagrand,3734.0
13,Alliance,order-of-the-dragon,6.0,153163304.0,120.0,9.0,1.0,Dorudellia,nagrand,3734.0
14,Alliance,order-of-the-dragon,6.0,153221739.0,120.0,11.0,4.0,Serahlight,nagrand,3734.0
15,Alliance,order-of-the-dragon,4.0,153343657.0,90.0,4.0,22.0,Mugya,nagrand,3734.0
16,Alliance,order-of-the-dragon,5.0,153349318.0,1.0,2.0,1.0,Talonbank,nagrand,3734.0
17,Alliance,order-of-the-dragon,5.0,153513302.0,90.0,9.0,1.0,Scarletia,nagrand,3734.0
18,Alliance,order-of-the-dragon,5.0,153518711.0,90.0,11.0,4.0,Narninia,nagrand,3734.0
19,Alliance,order-of-the-dragon,1.0,153696737.0,90.0,1.0,22.0,Enráged,nagrand,3734.0
20,Alliance,order-of-the-dragon,4.0,153724437.0,105.0,6.0,11.0,Jadmetu,nagrand,3734.0
21,Alliance,order-of-the-dragon,5.0,153745790.0,120.0,10.0,25.0,Tuckster,nagrand,3734.0
22,Alliance,order-of-the-dragon,5.0,153792642.0,120.0,10.0,25.0,Wokevera,nagrand,3734.0
23,Alliance,order-of-the-dragon,4.0,153798416.0,120.0,2.0,1.0,Curthe,nagrand,3734.0
24,Alliance,order-of-the-dragon,5.0,153798883.0,120.0,4.0,3.0,Cutubad,nagrand,3734.0
25,Alliance,order-of-the-dragon,5.0,153803002.0,101.0,10.0,25.0,Stylistica,nagrand,3734.0
26,Alliance,order-of-the-dragon,5.0,153803158.0,120.0,5.0,4.0,Amoonfane,nagrand,3734.0
27,Alliance,order-of-the-dragon,6.0,153804328.0,120.0,10.0,25.0,Zoshi,nagrand,3734.0
28,Alliance,order-of-the-dragon,5.0,153808641.0,120.0,1.0,4.0,Nuadél,nagrand,3734.0
29,Alliance,order-of-the-dragon,5.0,153813963.0,120.0,6.0,1.0,Nýx,nagrand,3734.0
