,faction,guild_name,guild_rank,id,level,playable_class,playable_race,player,realm,realm_id
0,Alliance,never-forget,6.0,77960743.0,105.0,3.0,3.0,Isiahshand,stormrage,60.0
1,Alliance,never-forget,5.0,78160463.0,120.0,11.0,4.0,Bearboss,stormrage,60.0
2,Alliance,never-forget,6.0,78361509.0,120.0,2.0,3.0,Quadd,stormrage,60.0
3,Alliance,never-forget,6.0,78396054.0,93.0,8.0,1.0,Quadsclothy,stormrage,60.0
4,Alliance,never-forget,2.0,78962716.0,120.0,3.0,4.0,Hodarlie,stormrage,60.0
5,Alliance,never-forget,5.0,79840495.0,120.0,3.0,4.0,Bigpumper,stormrage,60.0
6,Alliance,never-forget,6.0,80146031.0,113.0,6.0,4.0,Bigthunder,stormrage,60.0
7,Alliance,never-forget,6.0,80627987.0,120.0,5.0,1.0,Isiahhand,stormrage,60.0
8,Alliance,never-forget,2.0,80699403.0,120.0,7.0,11.0,Karidana,stormrage,60.0
9,Alliance,never-forget,6.0,81494853.0,99.0,6.0,1.0,Heavensdecay,stormrage,60.0
10,Alliance,never-forget,6.0,83937460.0,120.0,7.0,11.0,Avväe,stormrage,60.0
11,Alliance,never-forget,5.0,84482413.0,21.0,5.0,4.0,Kamdyn,stormrage,60.0
12,Alliance,never-forget,6.0,85885884.0,93.0,11.0,22.0,Cptnworgan,stormrage,60.0
13,Alliance,never-forget,6.0,85917604.0,91.0,9.0,22.0,Incarnent,stormrage,60.0
14,Alliance,never-forget,5.0,88822759.0,120.0,6.0,1.0,Jäeson,stormrage,60.0
15,Alliance,never-forget,6.0,93100316.0,93.0,11.0,22.0,Madworgan,stormrage,60.0
16,Alliance,never-forget,5.0,94872363.0,120.0,1.0,1.0,Gobuhnanuhz,stormrage,60.0
17,Alliance,never-forget,3.0,96883502.0,112.0,5.0,1.0,Elioraeaan,stormrage,60.0
18,Alliance,never-forget,6.0,97380840.0,110.0,6.0,3.0,Niteofdadead,stormrage,60.0
19,Alliance,never-forget,6.0,97541999.0,103.0,3.0,4.0,Nitedawg,stormrage,60.0
20,Alliance,never-forget,6.0,97542036.0,85.0,8.0,7.0,Coldblastard,stormrage,60.0
21,Alliance,never-forget,6.0,97542096.0,100.0,11.0,4.0,Owlcapawn,stormrage,60.0
22,Alliance,never-forget,6.0,97542117.0,90.0,2.0,1.0,Bigbubblezz,stormrage,60.0
23,Alliance,never-forget,6.0,97542173.0,100.0,4.0,4.0,Blackshado,stormrage,60.0
24,Alliance,never-forget,6.0,97542214.0,100.0,6.0,22.0,Deadlyblast,stormrage,60.0
25,Alliance,never-forget,6.0,97770748.0,86.0,1.0,1.0,Builtforwar,stormrage,60.0
26,Alliance,never-forget,6.0,98110308.0,108.0,7.0,11.0,Autozone,stormrage,60.0
27,Alliance,never-forget,6.0,99110402.0,86.0,1.0,1.0,Moonthunder,stormrage,60.0
28,Alliance,never-forget,2.0,99779368.0,120.0,9.0,7.0,Breelo,stormrage,60.0
29,Alliance,never-forget,6.0,100667352.0,85.0,5.0,7.0,Psychicdream,stormrage,60.0
30,Alliance,never-forget,6.0,102583574.0,100.0,9.0,7.0,Demondots,stormrage,60.0
31,Alliance,never-forget,6.0,105818083.0,85.0,7.0,11.0,Thunderwattz,stormrage,60.0
32,Alliance,never-forget,6.0,107692967.0,90.0,10.0,25.0,Pandumpling,stormrage,60.0
33,Alliance,never-forget,6.0,107983266.0,99.0,7.0,25.0,Yomega,stormrage,60.0
34,Alliance,never-forget,6.0,109147555.0,95.0,10.0,1.0,Yomaga,stormrage,60.0
35,Alliance,never-forget,6.0,110958235.0,90.0,10.0,25.0,Badasspanda,stormrage,60.0
36,Alliance,never-forget,3.0,111979195.0,90.0,8.0,11.0,Ùltear,stormrage,60.0
37,Alliance,never-forget,3.0,112012264.0,100.0,5.0,7.0,Krossblesser,stormrage,60.0
38,Alliance,never-forget,0.0,112038048.0,120.0,8.0,29.0,Kenzie,stormrage,60.0
39,Alliance,never-forget,3.0,112070891.0,120.0,2.0,1.0,Blitzkreeg,stormrage,60.0
40,Alliance,never-forget,3.0,112386450.0,104.0,5.0,1.0,Camee,stormrage,60.0
41,Alliance,never-forget,3.0,113408930.0,103.0,11.0,22.0,Karidonna,stormrage,60.0
42,Alliance,never-forget,6.0,113412016.0,110.0,7.0,11.0,Grimßolt,stormrage,60.0
43,Alliance,never-forget,5.0,113506980.0,120.0,6.0,11.0,Grimßlood,stormrage,60.0
44,Alliance,never-forget,5.0,113573270.0,111.0,11.0,22.0,Grimßeast,stormrage,60.0
45,Alliance,never-forget,3.0,115038405.0,111.0,8.0,1.0,Añatalia,stormrage,60.0
46,Alliance,never-forget,3.0,116034647.0,108.0,10.0,7.0,Elioraa,stormrage,60.0
47,Alliance,never-forget,6.0,116795644.0,110.0,5.0,1.0,Holycritorus,stormrage,60.0
48,Alliance,never-forget,5.0,116840167.0,120.0,1.0,1.0,Bushoyster,stormrage,60.0
49,Alliance,never-forget,5.0,116867711.0,120.0,8.0,1.0,Mistycäl,stormrage,60.0
50,Alliance,never-forget,3.0,117057935.0,92.0,3.0,22.0,Shadowreapr,stormrage,60.0
51,Alliance,never-forget,3.0,117115636.0,23.0,7.0,11.0,Thundertempo,stormrage,60.0
52,Alliance,never-forget,6.0,117238462.0,120.0,9.0,1.0,Anesity,stormrage,60.0
53,Alliance,never-forget,6.0,117246859.0,120.0,2.0,1.0,Lucildena,stormrage,60.0
54,Alliance,never-forget,5.0,117810111.0,110.0,4.0,1.0,Truecal,stormrage,60.0
55,Alliance,never-forget,3.0,118365395.0,114.0,7.0,3.0,Thuñderhamer,stormrage,60.0
56,Alliance,never-forget,6.0,122570140.0,21.0,3.0,25.0,Leoo,stormrage,60.0
57,Alliance,never-forget,3.0,124383181.0,105.0,11.0,4.0,Kùnieda,stormrage,60.0
58,Alliance,never-forget,3.0,125684284.0,90.0,10.0,25.0,Fumañchu,stormrage,60.0
59,Alliance,never-forget,3.0,125684888.0,102.0,7.0,25.0,Ráiñ,stormrage,60.0
60,Alliance,never-forget,4.0,127036556.0,120.0,2.0,1.0,Vampen,stormrage,60.0
61,Alliance,never-forget,3.0,128402398.0,120.0,3.0,3.0,Ashtron,stormrage,60.0
62,Alliance,never-forget,3.0,139609273.0,120.0,9.0,7.0,Jaryñe,stormrage,60.0
63,Alliance,never-forget,5.0,140570439.0,50.0,9.0,22.0,Wolfwolfy,stormrage,60.0
64,Alliance,never-forget,3.0,140999795.0,105.0,11.0,4.0,Leoñardo,stormrage,60.0
65,Alliance,never-forget,6.0,157460580.0,101.0,8.0,7.0,Bastiôn,stormrage,60.0
66,Alliance,never-forget,4.0,157661842.0,120.0,2.0,1.0,Eggusretross,stormrage,60.0
67,Alliance,never-forget,2.0,157985069.0,1.0,1.0,1.0,Nfbank,stormrage,60.0
68,Alliance,never-forget,3.0,158505566.0,105.0,8.0,4.0,Hodarly,stormrage,60.0
69,Alliance,never-forget,3.0,158517078.0,93.0,6.0,3.0,Orintheblue,stormrage,60.0
70,Alliance,never-forget,6.0,158601019.0,110.0,4.0,7.0,Snêàky,stormrage,60.0
71,Alliance,never-forget,3.0,158837808.0,49.0,10.0,3.0,Kamìe,stormrage,60.0
72,Alliance,never-forget,5.0,159022371.0,119.0,1.0,22.0,Kubae,stormrage,60.0
73,Alliance,never-forget,5.0,159388652.0,110.0,2.0,3.0,Mythrendil,stormrage,60.0
74,Alliance,never-forget,3.0,160274250.0,95.0,4.0,22.0,Darkassasìn,stormrage,60.0
75,Alliance,never-forget,5.0,161306787.0,111.0,11.0,4.0,Charitës,stormrage,60.0
76,Alliance,never-forget,4.0,162913827.0,120.0,2.0,3.0,Nightdawg,stormrage,60.0
77,Alliance,never-forget,6.0,163481971.0,100.0,2.0,1.0,Spondip,stormrage,60.0
78,Alliance,never-forget,5.0,164013756.0,16.0,8.0,22.0,Eliteweapos,stormrage,60.0
79,Alliance,never-forget,6.0,164014836.0,108.0,1.0,22.0,Sponer,stormrage,60.0
80,Alliance,never-forget,6.0,164035794.0,120.0,6.0,1.0,Swordswaller,stormrage,60.0
81,Alliance,never-forget,5.0,164296684.0,106.0,3.0,4.0,Elitesniperr,stormrage,60.0
82,Alliance,never-forget,5.0,165062965.0,1.0,3.0,11.0,Soffiia,stormrage,60.0
83,Alliance,never-forget,6.0,165415112.0,32.0,3.0,25.0,Zdrsw,stormrage,60.0
84,Alliance,never-forget,5.0,165646122.0,120.0,11.0,4.0,Cyoldor,stormrage,60.0
85,Alliance,never-forget,6.0,166071410.0,120.0,2.0,1.0,Sairity,stormrage,60.0
86,Alliance,never-forget,5.0,166080056.0,103.0,8.0,22.0,Eveyanna,stormrage,60.0
87,Alliance,never-forget,5.0,166082849.0,100.0,1.0,11.0,Dorkfish,stormrage,60.0
88,Alliance,never-forget,5.0,166083943.0,110.0,11.0,22.0,Demaz,stormrage,60.0
89,Alliance,never-forget,5.0,166126836.0,100.0,9.0,22.0,Rojozilla,stormrage,60.0
90,Alliance,never-forget,6.0,166127902.0,60.0,10.0,25.0,Domoairogato,stormrage,60.0
91,Alliance,never-forget,6.0,166162768.0,20.0,3.0,4.0,Saelayia,stormrage,60.0
92,Alliance,never-forget,5.0,166169404.0,110.0,11.0,4.0,Wyndfire,stormrage,60.0
93,Alliance,never-forget,5.0,166174750.0,110.0,8.0,22.0,Aac,stormrage,60.0
94,Alliance,never-forget,5.0,166188675.0,110.0,1.0,4.0,Kaesarus,stormrage,60.0
95,Alliance,never-forget,6.0,166188752.0,20.0,1.0,22.0,Aliffort,stormrage,60.0
96,Alliance,never-forget,6.0,166188908.0,100.0,10.0,11.0,Zamed,stormrage,60.0
97,Alliance,never-forget,5.0,166206709.0,9.0,3.0,1.0,Trojanier,stormrage,60.0
98,Alliance,never-forget,4.0,166248942.0,13.0,3.0,22.0,Darkossk,stormrage,60.0
99,Alliance,never-forget,6.0,166270638.0,110.0,3.0,22.0,Elswel,stormrage,60.0
100,Alliance,never-forget,6.0,166418910.0,51.0,7.0,11.0,Avelexya,stormrage,60.0
101,Alliance,never-forget,6.0,166436897.0,120.0,6.0,1.0,Racia,stormrage,60.0
102,Alliance,never-forget,6.0,166575614.0,108.0,7.0,11.0,Cornas,stormrage,60.0
103,Alliance,never-forget,6.0,167003669.0,43.0,11.0,4.0,Álainnanu,stormrage,60.0
104,Alliance,never-forget,6.0,167004995.0,20.0,10.0,4.0,Saeynia,stormrage,60.0
105,Alliance,never-forget,5.0,167309480.0,110.0,4.0,4.0,Fèé,stormrage,60.0
106,Alliance,never-forget,6.0,167425549.0,66.0,6.0,11.0,Kalladora,stormrage,60.0
107,Alliance,never-forget,6.0,167563608.0,100.0,4.0,3.0,Dwarfypants,stormrage,60.0
108,Alliance,never-forget,6.0,167989174.0,80.0,6.0,22.0,Khaóz,stormrage,60.0
109,Alliance,never-forget,3.0,168142708.0,110.0,10.0,25.0,Lisbelopanda,stormrage,60.0
110,Alliance,never-forget,4.0,168314071.0,3.0,3.0,4.0,Dcnfrst,stormrage,60.0
111,Alliance,never-forget,6.0,168414040.0,111.0,1.0,22.0,Xatuul,stormrage,60.0
112,Alliance,never-forget,5.0,168485958.0,23.0,1.0,22.0,Wolfeerrs,stormrage,60.0
113,Alliance,never-forget,6.0,169770397.0,104.0,11.0,4.0,Taiconii,stormrage,60.0
114,Alliance,never-forget,5.0,171085543.0,100.0,2.0,1.0,Keriboo,stormrage,60.0
115,Alliance,never-forget,6.0,171163193.0,11.0,4.0,22.0,Maxer,stormrage,60.0
116,Alliance,never-forget,5.0,171203218.0,91.0,3.0,22.0,Ashrañ,stormrage,60.0
117,Alliance,never-forget,3.0,171217075.0,42.0,4.0,4.0,Slybyte,stormrage,60.0
118,Alliance,never-forget,6.0,171601226.0,59.0,6.0,3.0,Fainflynn,stormrage,60.0
119,Alliance,never-forget,5.0,171637082.0,12.0,7.0,25.0,Mongeng,stormrage,60.0
120,Alliance,never-forget,1.0,172529415.0,120.0,7.0,11.0,Skybyte,stormrage,60.0
121,Alliance,never-forget,6.0,172624685.0,27.0,2.0,1.0,Wildmoon,stormrage,60.0
122,Alliance,never-forget,5.0,173039978.0,14.0,4.0,1.0,Annbonny,stormrage,60.0
123,Alliance,never-forget,5.0,173794867.0,2.0,11.0,4.0,Jetsetterr,stormrage,60.0
124,Alliance,never-forget,5.0,173814757.0,55.0,6.0,1.0,Domethico,stormrage,60.0
