,faction,guild_name,guild_rank,id,level,playable_class,playable_race,player,realm,realm_id
0,Horde,crimson-company,7.0,50618531.0,87.0,1.0,6.0,Bignhairyme,firetree,127.0
1,Horde,crimson-company,6.0,52019579.0,120.0,4.0,2.0,Zipflopomg,firetree,127.0
2,Horde,crimson-company,7.0,61549359.0,83.0,9.0,2.0,Barlag,firetree,127.0
3,Horde,crimson-company,4.0,64599844.0,120.0,8.0,5.0,Cagethemage,firetree,127.0
4,Horde,crimson-company,7.0,81867945.0,86.0,2.0,10.0,Rankum,firetree,127.0
5,Horde,crimson-company,7.0,84788820.0,38.0,10.0,26.0,Pabutt,firetree,127.0
6,Horde,crimson-company,7.0,88266929.0,91.0,9.0,10.0,Senda,firetree,127.0
7,Horde,crimson-company,7.0,89315689.0,85.0,6.0,10.0,Felenlovan,draktharon,1362.0
8,Horde,crimson-company,7.0,89649074.0,51.0,4.0,5.0,Firecrazyjr,draktharon,1362.0
9,Horde,crimson-company,7.0,90429518.0,80.0,4.0,10.0,Nenepepenito,malorne,1148.0
10,Horde,crimson-company,7.0,90584895.0,47.0,1.0,6.0,Rod,malorne,1148.0
11,Horde,crimson-company,7.0,90635419.0,57.0,2.0,10.0,Gabes,malorne,1148.0
12,Horde,crimson-company,7.0,90717204.0,110.0,8.0,5.0,Bernero,malorne,1148.0
13,Horde,crimson-company,7.0,90806018.0,83.0,7.0,8.0,Reimie,malorne,1148.0
14,Horde,crimson-company,7.0,91861861.0,39.0,5.0,10.0,Venize,spirestone,124.0
15,Horde,crimson-company,7.0,91873645.0,55.0,8.0,10.0,Tumughem,spirestone,124.0
16,Horde,crimson-company,1.0,92082222.0,90.0,5.0,5.0,Bham,spirestone,124.0
17,Horde,crimson-company,1.0,92128071.0,110.0,2.0,10.0,Kaliforth,spirestone,124.0
18,Horde,crimson-company,1.0,92128566.0,120.0,6.0,5.0,Obbos,spirestone,124.0
19,Horde,crimson-company,3.0,92128735.0,100.0,11.0,8.0,Jubus,spirestone,124.0
20,Horde,crimson-company,1.0,92638543.0,120.0,1.0,6.0,Trôgdôr,spirestone,124.0
21,Horde,crimson-company,1.0,92651045.0,120.0,4.0,9.0,Stech,spirestone,124.0
22,Horde,crimson-company,1.0,92654637.0,120.0,7.0,2.0,Stórmcaller,spirestone,124.0
23,Horde,crimson-company,0.0,92679257.0,120.0,9.0,5.0,Demonicchoas,spirestone,124.0
24,Horde,crimson-company,4.0,92681113.0,120.0,7.0,6.0,Guiseppe,spirestone,124.0
25,Horde,crimson-company,1.0,92859421.0,110.0,1.0,2.0,Derzan,spirestone,124.0
26,Horde,crimson-company,1.0,92957778.0,120.0,10.0,26.0,Yeok,spirestone,124.0
27,Horde,crimson-company,1.0,93054603.0,110.0,9.0,10.0,Theric,spirestone,124.0
28,Horde,crimson-company,7.0,94280424.0,59.0,10.0,2.0,Hoff,malorne,1148.0
29,Horde,crimson-company,1.0,95796611.0,120.0,6.0,10.0,Rassputen,spirestone,124.0
30,Horde,crimson-company,7.0,96099386.0,68.0,6.0,6.0,Frightener,stormscale,110.0
31,Horde,crimson-company,7.0,96357505.0,85.0,8.0,9.0,Joshenberg,stormscale,110.0
32,Horde,crimson-company,7.0,96509341.0,65.0,7.0,9.0,Vojack,stormscale,110.0
33,Horde,crimson-company,7.0,99954589.0,80.0,4.0,26.0,Muthapuncher,firetree,127.0
34,Horde,crimson-company,7.0,112752211.0,24.0,1.0,2.0,Primeblue,firetree,127.0
35,Horde,crimson-company,7.0,113004047.0,90.0,3.0,10.0,Lindise,spirestone,124.0
36,Horde,crimson-company,1.0,113084845.0,91.0,9.0,10.0,Arathus,stormscale,110.0
37,Horde,crimson-company,3.0,113127981.0,51.0,1.0,2.0,Durazan,spirestone,124.0
38,Horde,crimson-company,7.0,115877716.0,24.0,5.0,10.0,Imsowet,stormscale,110.0
39,Horde,crimson-company,1.0,115954845.0,110.0,3.0,9.0,Lemonjellos,spirestone,124.0
40,Horde,crimson-company,7.0,116056930.0,75.0,1.0,8.0,Juwanax,malorne,1148.0
41,Horde,crimson-company,7.0,116073294.0,42.0,11.0,8.0,Okgameer,stormscale,110.0
42,Horde,crimson-company,7.0,116480315.0,42.0,10.0,2.0,Blackzout,stormscale,110.0
43,Horde,crimson-company,7.0,116875744.0,2.0,9.0,9.0,Soundz,firetree,127.0
44,Horde,crimson-company,7.0,116879404.0,61.0,8.0,10.0,Medara,spirestone,124.0
45,Horde,crimson-company,7.0,116940695.0,58.0,6.0,6.0,Lazydayz,spirestone,124.0
46,Horde,crimson-company,7.0,116943253.0,91.0,4.0,10.0,Sherhys,malorne,1148.0
47,Horde,crimson-company,7.0,116943435.0,92.0,2.0,10.0,Meryza,malorne,1148.0
