,faction,guild_name,guild_rank,id,level,playable_class,playable_race,player,realm,realm_id
0,Alliance,royal-dragonslayers,9.0,26453375.0,100.0,3.0,4.0,Dominoruff,wildhammer,159.0
1,Alliance,royal-dragonslayers,9.0,34202105.0,100.0,5.0,11.0,Inactive,wildhammer,159.0
2,Alliance,royal-dragonslayers,9.0,52566318.0,91.0,6.0,22.0,Tatanano,wildhammer,159.0
3,Alliance,royal-dragonslayers,7.0,74464155.0,61.0,5.0,7.0,Aiiro,wildhammer,159.0
4,Alliance,royal-dragonslayers,7.0,74618695.0,90.0,5.0,4.0,Blackevil,wildhammer,159.0
5,Alliance,royal-dragonslayers,7.0,80022101.0,100.0,3.0,4.0,Vandorr,wildhammer,159.0
6,Alliance,royal-dragonslayers,7.0,86321346.0,120.0,7.0,3.0,Kena,wildhammer,159.0
7,Alliance,royal-dragonslayers,7.0,86439164.0,90.0,8.0,1.0,Aerosence,wildhammer,159.0
8,Alliance,royal-dragonslayers,7.0,87319886.0,110.0,3.0,1.0,Argeus,wildhammer,159.0
9,Alliance,royal-dragonslayers,9.0,89099102.0,8.0,1.0,11.0,Nasuadà,wildhammer,159.0
10,Alliance,royal-dragonslayers,9.0,93617135.0,100.0,2.0,1.0,Scarix,wildhammer,159.0
11,Alliance,royal-dragonslayers,9.0,94840326.0,86.0,1.0,4.0,Troopcharge,wildhammer,159.0
12,Alliance,royal-dragonslayers,6.0,98407036.0,100.0,3.0,1.0,Döminic,wildhammer,159.0
13,Alliance,royal-dragonslayers,9.0,104333284.0,90.0,8.0,7.0,Phertin,wildhammer,159.0
14,Alliance,royal-dragonslayers,7.0,105285707.0,90.0,7.0,11.0,Haeleigh,wildhammer,159.0
15,Alliance,royal-dragonslayers,9.0,105288267.0,90.0,10.0,11.0,Ÿinÿang,wildhammer,159.0
16,Alliance,royal-dragonslayers,9.0,112504461.0,29.0,8.0,7.0,Portmebittch,wildhammer,159.0
17,Alliance,royal-dragonslayers,7.0,112896127.0,110.0,11.0,4.0,Elyeslia,wildhammer,159.0
18,Alliance,royal-dragonslayers,7.0,113230704.0,110.0,2.0,1.0,Maynardx,spinebreaker,82.0
19,Alliance,royal-dragonslayers,6.0,113234020.0,120.0,11.0,4.0,Apotheosiss,spinebreaker,82.0
20,Alliance,royal-dragonslayers,6.0,113236381.0,120.0,11.0,4.0,Nìghtwing,spinebreaker,82.0
21,Alliance,royal-dragonslayers,6.0,113236543.0,110.0,2.0,3.0,Tendder,spinebreaker,82.0
22,Alliance,royal-dragonslayers,7.0,113265767.0,116.0,1.0,1.0,Greis,spinebreaker,82.0
23,Alliance,royal-dragonslayers,6.0,113269900.0,120.0,8.0,1.0,Illona,spinebreaker,82.0
24,Alliance,royal-dragonslayers,6.0,113276416.0,110.0,4.0,7.0,Stabudead,spinebreaker,82.0
25,Alliance,royal-dragonslayers,9.0,113278083.0,50.0,5.0,1.0,Sulis,spinebreaker,82.0
26,Alliance,royal-dragonslayers,7.0,113278214.0,104.0,1.0,1.0,Zellius,spinebreaker,82.0
27,Alliance,royal-dragonslayers,9.0,113285205.0,88.0,1.0,3.0,Trike,spinebreaker,82.0
28,Alliance,royal-dragonslayers,7.0,113293133.0,94.0,3.0,4.0,Jackkrauser,spinebreaker,82.0
29,Alliance,royal-dragonslayers,6.0,113293970.0,120.0,8.0,1.0,Aliagorn,spinebreaker,82.0
30,Alliance,royal-dragonslayers,9.0,113297549.0,43.0,3.0,4.0,Uubershot,spinebreaker,82.0
